id	ACE_date	Bmag	Bx	By	Bz	flg_scstrm	Storm_Onset	Storm_Offset	Bz_minTime	Bz_min
10227	2021-03-22 11:00:00	2.8	2.6	1	-0.1	0	NULL	NULL	NULL	NULL
10228	2021-03-22 12:00:00	1.7	1.6	-0.2	-0.7	0	NULL	NULL	NULL	NULL
10229	2021-03-22 13:00:00	1.8	0.6	-1.7	0.1	0	NULL	NULL	NULL	NULL
10230	2021-03-22 14:00:00	2.3	1.2	-1.8	-0.8	0	NULL	NULL	NULL	NULL
10231	2021-03-22 15:00:00	2.8	2.7	-0.5	0.3	0	NULL	NULL	NULL	NULL
10232	2021-03-22 16:00:00	3.1	2.9	-0.9	-0.4	0	NULL	NULL	NULL	NULL
10233	2021-03-22 17:00:00	2.8	2.7	-0.8	-0.1	0	NULL	NULL	NULL	NULL
10234	2021-03-22 18:00:00	3.7	3.5	-0.1	1.2	0	NULL	NULL	NULL	NULL
10235	2021-03-22 19:00:00	3.8	3.7	0.4	1.1	0	NULL	NULL	NULL	NULL
10236	2021-03-22 20:00:00	4	3.9	0	0.8	0	NULL	NULL	NULL	NULL
10237	2021-03-22 21:00:00	4	4	0	0.3	0	NULL	NULL	NULL	NULL
10238	2021-03-22 22:00:00	3.7	3.7	-0.2	-0.5	0	NULL	NULL	NULL	NULL
10239	2021-03-22 23:00:00	3.3	3.2	0.5	-0.8	0	NULL	NULL	NULL	NULL
10240	2021-03-23 00:00:00	2.7	2.7	0.3	-0.6	0	NULL	NULL	NULL	NULL
10244	2021-03-23 04:00:00	2.4	-1.3	-1.4	-1.4	0	NULL	NULL	NULL	NULL
10246	2021-03-23 06:00:00	3	-0.3	-2.1	-2.1	0	NULL	NULL	NULL	NULL
10247	2021-03-23 07:00:00	3	-1.9	-2	-1.3	0	NULL	NULL	NULL	NULL
10248	2021-03-23 08:00:00	1.9	1.1	-1.4	-0.6	0	NULL	NULL	NULL	NULL
10249	2021-03-23 09:00:00	2.6	2.2	-1	1	0	NULL	NULL	NULL	NULL
10250	2021-03-23 10:00:00	2.8	-1.3	-2.4	-0.7	0	NULL	NULL	NULL	NULL
10251	2021-03-23 11:00:00	1.7	-0.7	-1.5	0.5	0	NULL	NULL	NULL	NULL
10252	2021-03-23 12:00:00	2.7	-0.7	-2.6	0.2	0	NULL	NULL	NULL	NULL
10253	2021-03-23 13:00:00	3.6	-2	-1.5	-2.7	0	NULL	NULL	NULL	NULL
10254	2021-03-23 14:00:00	3.4	-1.5	-1.9	-2.4	0	NULL	NULL	NULL	NULL
10255	2021-03-23 15:00:00	3.5	-1.5	-2.1	-2.4	0	NULL	NULL	NULL	NULL
10256	2021-03-23 16:00:00	3	-2	-2.1	-0.9	0	NULL	NULL	NULL	NULL
10257	2021-03-23 17:00:00	3	-2.2	-1.3	-1.5	0	NULL	NULL	NULL	NULL
10433	2018-01-01 06:00:00	7	-3.5	5.83333	-1.26667	0	NULL	NULL	NULL	NULL
10434	2018-01-01 07:00:00	7.625	-3.68667	5.42	-1.74	0	NULL	NULL	NULL	NULL
10435	2018-01-01 08:00:00	8.02	-4.53333	4.53	-2.875	0	NULL	NULL	NULL	NULL
10436	2018-01-01 09:00:00	7.12333	-5.17833	4.43167	-1.46667	0	NULL	NULL	NULL	NULL
10437	2018-01-01 10:00:00	6.61	-4.355	3.69167	-2.82667	0	NULL	NULL	NULL	NULL
10438	2018-01-01 11:00:00	7.25667	-3.36667	4.83	-3.905	0	NULL	NULL	NULL	NULL
10439	2018-01-01 12:00:00	7.03833	-4.17	4.13167	-3.56333	0	NULL	NULL	NULL	NULL
10440	2018-01-01 13:00:00	6.99167	-5.97667	3.06	-1.32167	0	NULL	NULL	NULL	NULL
10441	2018-01-01 14:00:00	6.08	-5.78333	1.76667	-0.263333	0	NULL	NULL	NULL	NULL
10442	2018-01-01 15:00:00	5.29333	-5.20667	0.435	0.408333	0	NULL	NULL	NULL	NULL
10443	2018-01-01 16:00:00	5.42167	-5.325	0.945	0.148333	0	NULL	NULL	NULL	NULL
10444	2018-01-01 17:00:00	5.91833	-5.215	2.45667	0.121667	0	NULL	NULL	NULL	NULL
10445	2018-01-01 18:00:00	5.83167	-4.30833	3.45333	-0.711667	0	NULL	NULL	NULL	NULL
10446	2018-01-01 19:00:00	4.98814	-0.471186	4.62712	-1.27627	0	NULL	NULL	NULL	NULL
10447	2018-01-01 20:00:00	5.28667	1.40667	3.95333	-2.22	0	NULL	NULL	NULL	NULL
10448	2018-01-01 21:00:00	5.00833	1.76333	4.00167	-1.23333	0	NULL	NULL	NULL	NULL
10449	2018-01-01 22:00:00	4.27966	1.55932	1.93729	-1.90678	0	NULL	NULL	NULL	NULL
10457	2018-01-02 06:00:00	3.95333	-3.33333	-2.13333	0.286667	0	NULL	NULL	NULL	NULL
10458	2018-01-02 07:00:00	4.03898	-2.92034	-0.918644	0.0237288	0	NULL	NULL	NULL	NULL
10459	2018-01-02 08:00:00	3.99	-3.21	-0.671667	0.95	0	NULL	NULL	NULL	NULL
10460	2018-01-02 09:00:00	2.39	-0.946667	-1.44833	0.258333	0	NULL	NULL	NULL	NULL
10461	2018-01-02 10:00:00	5.14833	-4.925	0.463333	1.24167	0	NULL	NULL	NULL	NULL
10462	2018-01-02 11:00:00	5.77759	-5.2931	1.66552	1.21897	0	NULL	NULL	NULL	NULL
10463	2018-01-02 12:00:00	5.75667	-1.17167	3.86667	-2.86833	0	NULL	NULL	NULL	NULL
10464	2018-01-02 13:00:00	4.62	-3.34833	0.706667	-0.788333	0	NULL	NULL	NULL	NULL
10465	2018-01-02 14:00:00	3.75167	-1.16833	2.65833	-2.035	0	NULL	NULL	NULL	NULL
10466	2018-01-02 15:00:00	4.30345	-0.318966	3.72931	-1.02241	0	NULL	NULL	NULL	NULL
10467	2018-01-02 16:00:00	4.17	-0.91	3.225	0.0216667	0	NULL	NULL	NULL	NULL
10468	2018-01-02 17:00:00	4.02	3.01667	1.53833	-1.73833	0	NULL	NULL	NULL	NULL
10469	2018-01-02 18:00:00	3.93667	3.39667	1.61	-0.951667	0	NULL	NULL	NULL	NULL
10470	2018-01-02 19:00:00	3.05	2.16667	1.15333	-1.715	0	NULL	NULL	NULL	NULL
10471	2018-01-02 20:00:00	4.13684	0.636842	3.42632	0.397368	0	NULL	NULL	NULL	NULL
10481	2018-01-03 06:00:00	2.89286	1.7	1.1	-1.92857	0	NULL	NULL	NULL	NULL
10482	2018-01-03 07:00:00	4.93333	-0.915	2.71	-3.845	0	NULL	NULL	NULL	NULL
10483	2018-01-03 08:00:00	5.76167	-3.61333	4.125	0.803333	0	NULL	NULL	NULL	NULL
10484	2018-01-03 09:00:00	4.35167	-2.72167	3.16	0.361667	0	NULL	NULL	NULL	NULL
10485	2018-01-03 10:00:00	5.055	-4.44	0.941667	1.72667	0	NULL	NULL	NULL	NULL
10486	2018-01-03 11:00:00	4.87667	-4.24	0.558333	1.07	0	NULL	NULL	NULL	NULL
10487	2018-01-03 12:00:00	4.18833	-3.39167	1.98	-0.488333	0	NULL	NULL	NULL	NULL
10488	2018-01-03 13:00:00	3.835	-2.78	1.36833	-1.40333	0	NULL	NULL	NULL	NULL
10489	2018-01-03 14:00:00	3.42667	-2.46333	-0.51	-0.96	0	NULL	NULL	NULL	NULL
10490	2018-01-03 15:00:00	3.81724	-3.12759	-0.817241	1.57069	0	NULL	NULL	NULL	NULL
10491	2018-01-03 16:00:00	4.29333	-1.35833	2.03333	0.536667	0	NULL	NULL	NULL	NULL
10492	2018-01-03 17:00:00	4.61525	-3.81186	-0.371186	2.24576	0	NULL	NULL	NULL	NULL
10493	2018-01-03 18:00:00	4.8	-3.915	-2.25667	1.30167	0	NULL	NULL	NULL	NULL
10494	2018-01-03 19:00:00	4.205	-3.46667	-2.02167	0.723333	0	NULL	NULL	NULL	NULL
10495	2018-01-03 20:00:00	4.41754	-3.47719	-1.98246	1.67544	0	NULL	NULL	NULL	NULL
10505	2018-01-04 06:00:00	2.65	-1.525	1.625	1.1	0	NULL	NULL	NULL	NULL
10506	2018-01-04 07:00:00	3.34167	-2.34333	2.09	0.451667	0	NULL	NULL	NULL	NULL
10507	2018-01-04 08:00:00	3.90667	-2.99	2.34833	-0.555	0	NULL	NULL	NULL	NULL
10508	2018-01-04 09:00:00	4.07833	-3.19333	2.23167	-1.00667	0	NULL	NULL	NULL	NULL
10509	2018-01-04 10:00:00	4.24667	-3.47333	2.19	-0.761667	0	NULL	NULL	NULL	NULL
10510	2018-01-04 11:00:00	3.46	-2.945	1.06833	-1.245	0	NULL	NULL	NULL	NULL
10511	2018-01-04 12:00:00	3.20167	-3.10667	-0.0816667	-0.438333	0	NULL	NULL	NULL	NULL
10512	2018-01-04 13:00:00	3.24833	-3.035	-0.798333	0.756667	0	NULL	NULL	NULL	NULL
10513	2018-01-04 14:00:00	3.46833	-3.32167	0.223333	0.701667	0	NULL	NULL	NULL	NULL
10514	2018-01-04 15:00:00	4.08983	-3.55932	1.56441	0.759322	0	NULL	NULL	NULL	NULL
10515	2018-01-04 16:00:00	3.28333	1.70667	1.10333	-2.24667	0	NULL	NULL	NULL	NULL
10516	2018-01-04 17:00:00	3.04833	1.22667	1.15833	-2.435	0	NULL	NULL	NULL	NULL
10517	2018-01-04 18:00:00	3.30333	-0.35	1.36667	-1.97667	0	NULL	NULL	NULL	NULL
10518	2018-01-04 19:00:00	3.68	-3.16	0.953333	1.55333	0	NULL	NULL	NULL	NULL
10519	2018-01-04 20:00:00	2.54231	-0.707692	2.06923	-1.05	0	NULL	NULL	NULL	NULL
10529	2018-01-05 06:00:00	3.72222	-0.9	2.58889	-2.22222	0	NULL	NULL	NULL	NULL
10530	2018-01-05 07:00:00	3.665	-2.23833	2.38333	-0.686667	0	NULL	NULL	NULL	NULL
10531	2018-01-05 08:00:00	2.77333	-1.8	1.555	-0.468333	0	NULL	NULL	NULL	NULL
10532	2018-01-05 09:00:00	2.59833	-1.51833	0.766667	-1.64333	0	NULL	NULL	NULL	NULL
10533	2018-01-05 10:00:00	2.225	-1.06	1.22	-1.09333	0	NULL	NULL	NULL	NULL
10534	2018-01-05 11:00:00	1.885	0.558333	-0.803333	-1.21167	0	NULL	NULL	NULL	NULL
10535	2018-01-05 12:00:00	3.11167	0.888333	-1.835	-1.71167	0	NULL	NULL	NULL	NULL
10536	2018-01-05 13:00:00	1.46	-0.0633333	-0.955	-0.31	0	NULL	NULL	NULL	NULL
10537	2018-01-05 14:00:00	1.35	-1.19667	-0.501667	0.04	0	NULL	NULL	NULL	NULL
10538	2018-01-05 15:00:00	1.59833	-1.44167	-0.468333	-0.383333	0	NULL	NULL	NULL	NULL
10539	2018-01-05 16:00:00	1.92167	-1.85	-0.136667	-0.368333	0	NULL	NULL	NULL	NULL
10540	2018-01-05 17:00:00	2.26	-2.24	0.27	-0.0933333	0	NULL	NULL	NULL	NULL
10541	2018-01-05 18:00:00	2.25	-2.19333	0.26	-0.305	0	NULL	NULL	NULL	NULL
10542	2018-01-05 19:00:00	2.70667	-2.40833	0.658333	-0.195	0	NULL	NULL	NULL	NULL
10543	2018-01-05 20:00:00	2.78966	-2.2569	-1.17759	-0.92069	0	NULL	NULL	NULL	NULL
10544	2018-01-05 21:00:00	1.79333	-1.46	0.273333	0.488333	0	NULL	NULL	NULL	NULL
10545	2018-01-05 22:00:00	1.39	-0.86	-0.313333	-0.553333	0	NULL	NULL	NULL	NULL
10546	2018-01-05 23:00:00	1.18889	0.411111	-0.366667	-0.988889	0	NULL	NULL	NULL	NULL
10553	2018-01-06 06:00:00	4.06667	0.0888889	-3.77778	-1.44444	0	NULL	NULL	NULL	NULL
10554	2018-01-06 07:00:00	3.85333	1.035	-3.38667	-1.3	0	NULL	NULL	NULL	NULL
10555	2018-01-06 08:00:00	3.77833	0.698333	-3.43333	-1.19833	0	NULL	NULL	NULL	NULL
10556	2018-01-06 09:00:00	3.59667	1.21833	-3.16667	-0.951667	0	NULL	NULL	NULL	NULL
10557	2018-01-06 10:00:00	3.10833	1.255	-2.16167	-0.563333	0	NULL	NULL	NULL	NULL
10558	2018-01-06 11:00:00	2.935	1.40333	2.41667	-0.523333	0	NULL	NULL	NULL	NULL
10559	2018-01-06 12:00:00	2.53	1.93	-1.385	-0.29	0	NULL	NULL	NULL	NULL
10560	2018-01-06 13:00:00	2.65167	2.08167	-0.588333	0.861667	0	NULL	NULL	NULL	NULL
10561	2018-01-06 14:00:00	2.78167	1.97833	0.413333	0.853333	0	NULL	NULL	NULL	NULL
10562	2018-01-06 15:00:00	2.72	2.02167	-1.58667	0.246667	0	NULL	NULL	NULL	NULL
10563	2018-01-06 16:00:00	2.73333	1.50833	-2.13333	0.225	0	NULL	NULL	NULL	NULL
10564	2018-01-06 17:00:00	2.96333	1.41833	-2.16833	-0.981667	0	NULL	NULL	NULL	NULL
10565	2018-01-06 18:00:00	2.68136	2.05424	-0.462712	-1.43898	0	NULL	NULL	NULL	NULL
10566	2018-01-06 19:00:00	2.58333	2.12167	-0.303333	-1.21333	0	NULL	NULL	NULL	NULL
10567	2018-01-06 20:00:00	2.98667	1.84667	-2.105	-0.99	0	NULL	NULL	NULL	NULL
10568	2018-01-06 21:00:00	3.02353	1.78529	-2.27647	-0.782353	0	NULL	NULL	NULL	NULL
10577	2018-01-07 06:00:00	2.25556	1.6	-0.633333	1.46667	0	NULL	NULL	NULL	NULL
10578	2018-01-07 07:00:00	2.56	1.61333	-1.42833	0.928333	0	NULL	NULL	NULL	NULL
10579	2018-01-07 08:00:00	2.46167	1.035	-2.01167	-0.0966667	0	NULL	NULL	NULL	NULL
10580	2018-01-07 09:00:00	3.135	0.0983333	-2.95	0.66	0	NULL	NULL	NULL	NULL
10581	2018-01-07 10:00:00	3.20667	0.141667	-3.05333	0.905	0	NULL	NULL	NULL	NULL
10582	2018-01-07 11:00:00	3.41833	-0.438333	-3.17167	1.01333	0	NULL	NULL	NULL	NULL
10583	2018-01-07 12:00:00	3.33333	0.0116667	-2.52833	2.09	0	NULL	NULL	NULL	NULL
10584	2018-01-07 13:00:00	3.34667	1.12167	-2.22167	2.16833	0	NULL	NULL	NULL	NULL
10585	2018-01-07 14:00:00	2.725	0.201667	0.296667	0.763333	0	NULL	NULL	NULL	NULL
10586	2018-01-07 15:00:00	3.28833	1.01667	-2.575	1.27833	0	NULL	NULL	NULL	NULL
10587	2018-01-07 16:00:00	4.07333	1.085	-3.08167	0.661667	0	NULL	NULL	NULL	NULL
10588	2018-01-07 17:00:00	4.50333	1.60333	-3.21	-1.94833	0	NULL	NULL	NULL	NULL
10589	2018-01-07 18:00:00	4.1	2.35667	-2.745	-0.203333	0	NULL	NULL	NULL	NULL
10590	2018-01-07 19:00:00	4.23667	0.748333	-3.42167	2.22	0	NULL	NULL	NULL	NULL
10591	2018-01-07 20:00:00	4.22203	1.14915	-2.12373	3.2	0	NULL	NULL	NULL	NULL
10592	2018-01-07 21:00:00	4.36167	1.185	-2.435	3.10333	0	NULL	NULL	NULL	NULL
10593	2018-01-07 22:00:00	3.06333	-0.128333	-1.49333	2.4	0	NULL	NULL	NULL	NULL
10594	2018-01-07 23:00:00	2.9	-0.322222	-2.24444	1.76667	0	NULL	NULL	NULL	NULL
10601	2018-01-08 06:00:00	13.3778	-1.2	-11.8222	6.15556	0	NULL	NULL	NULL	NULL
10602	2018-01-08 07:00:00	14.0302	-2.6814	-9.13488	8.3093	0	NULL	NULL	NULL	NULL
10603	2018-01-08 08:00:00	13.3966	-7.57119	3.8678	9.85424	0	NULL	NULL	NULL	NULL
10604	2018-01-08 09:00:00	13.4133	-8.45333	7.17667	6.90333	0	NULL	NULL	NULL	NULL
10605	2018-01-08 10:00:00	13.33	-6.15667	8.235	4.73167	0	NULL	NULL	NULL	NULL
10606	2018-01-08 11:00:00	15.0367	-7.78	9.295	5.53667	0	NULL	NULL	NULL	NULL
10607	2018-01-08 12:00:00	16.89	6.93333	9.79667	-9.96333	0	NULL	NULL	NULL	NULL
10608	2018-01-08 13:00:00	11.1583	5.68167	2.91167	-7.44833	0	NULL	NULL	NULL	NULL
10609	2018-01-08 14:00:00	11.3183	-2.41667	5.07333	4.85667	0	NULL	NULL	NULL	NULL
10610	2018-01-08 15:00:00	11.6271	-5.11017	0.51017	4.9661	0	NULL	NULL	NULL	NULL
10611	2018-01-08 16:00:00	12.9417	-8.23833	8.63667	4.215	0	NULL	NULL	NULL	NULL
10612	2018-01-08 17:00:00	12.0433	-7.53333	8.69167	3.155	0	NULL	NULL	NULL	NULL
10613	2018-01-08 18:00:00	8.715	-5.53167	5.41	2.19167	0	NULL	NULL	NULL	NULL
10614	2018-01-08 19:00:00	9.13448	-3.89138	2.21034	3.33793	0	NULL	NULL	NULL	NULL
10615	2018-01-08 20:00:00	9.41724	-1.45	7.97759	2.43276	0	NULL	NULL	NULL	NULL
10625	2018-01-09 06:00:00	4.9	-4.1	-0.9	2.4	0	NULL	NULL	NULL	NULL
10626	2018-01-09 07:00:00	4.3569	-3.56552	0.682759	-0.62931	0	NULL	NULL	NULL	NULL
10627	2018-01-09 08:00:00	3.69167	0.53	2.50333	0.138333	0	NULL	NULL	NULL	NULL
10628	2018-01-09 09:00:00	3.91167	2.72	2.29	-0.923333	0	NULL	NULL	NULL	NULL
10629	2018-01-09 10:00:00	3.58167	2.70167	1.16333	-1.93	0	NULL	NULL	NULL	NULL
10630	2018-01-09 11:00:00	3.34833	1.63	1.54167	-0.588333	0	NULL	NULL	NULL	NULL
10631	2018-01-09 12:00:00	3.73833	-3.075	0.405	-1.825	0	NULL	NULL	NULL	NULL
10632	2018-01-09 13:00:00	3.88333	-3.56667	0.1	-1.02667	0	NULL	NULL	NULL	NULL
10633	2018-01-09 14:00:00	3.895	-3.34	0.225	-1.765	0	NULL	NULL	NULL	NULL
10634	2018-01-09 15:00:00	3.055	-2.16333	0.213333	-1.14333	0	NULL	NULL	NULL	NULL
10635	2018-01-09 16:00:00	2.02667	1.16833	1.015	-0.505	0	NULL	NULL	NULL	NULL
10636	2018-01-09 17:00:00	3.02881	2.6661	1.25254	-0.527119	0	NULL	NULL	NULL	NULL
10637	2018-01-09 18:00:00	2.6	0.0516667	1.72167	0.163333	0	NULL	NULL	NULL	NULL
10638	2018-01-09 19:00:00	2.82833	-1.37167	1.93667	0.698333	0	NULL	NULL	NULL	NULL
10639	2018-01-09 20:00:00	4.39667	-0.343333	3.61	0.513333	0	NULL	NULL	NULL	NULL
10640	2018-01-09 21:00:00	4.53571	-1.65714	3.28571	2.58571	0	NULL	NULL	NULL	NULL
10649	2018-01-10 06:00:00	2.95	0.6	2.8	-0.25	0	NULL	NULL	NULL	NULL
10650	2018-01-10 07:00:00	3.085	0.911667	2.49333	-0.26	0	NULL	NULL	NULL	NULL
10651	2018-01-10 08:00:00	2.83	1.17333	1.665	-0.605	0	NULL	NULL	NULL	NULL
10652	2018-01-10 09:00:00	2.99333	-0.796667	1.88167	0.475	0	NULL	NULL	NULL	NULL
10653	2018-01-10 10:00:00	2.53167	0.278333	1.95167	-0.108333	0	NULL	NULL	NULL	NULL
10654	2018-01-10 11:00:00	2.82	-0.0133333	1.48167	-0.328333	0	NULL	NULL	NULL	NULL
10655	2018-01-10 12:00:00	2.46724	-0.372414	1.91034	-0.517241	0	NULL	NULL	NULL	NULL
10656	2018-01-10 13:00:00	2.55333	-0.625	1.155	-0.635	0	NULL	NULL	NULL	NULL
10657	2018-01-10 14:00:00	3.215	-3.13833	-0.138333	0.233333	0	NULL	NULL	NULL	NULL
10658	2018-01-10 15:00:00	3.21864	-3.1322	0.281356	0.466102	0	NULL	NULL	NULL	NULL
10659	2018-01-10 16:00:00	3.33	-3.235	0.436667	-0.521667	0	NULL	NULL	NULL	NULL
10660	2018-01-10 17:00:00	3.62833	-3.325	1.20333	-0.395	0	NULL	NULL	NULL	NULL
10661	2018-01-10 18:00:00	3.52	-3.43167	0.221667	0.621667	0	NULL	NULL	NULL	NULL
10662	2018-01-10 19:00:00	3.395	-3.29167	0.37	0.185	0	NULL	NULL	NULL	NULL
10663	2018-01-10 20:00:00	3.29667	-2.84	0.581667	1.37167	0	NULL	NULL	NULL	NULL
10664	2018-01-10 21:00:00	3	-2.32	0.56	1.78	0	NULL	NULL	NULL	NULL
10673	2018-01-11 06:00:00	4.23333	-4	0.833333	1	0	NULL	NULL	NULL	NULL
10674	2018-01-11 07:00:00	4.20167	-3.65833	1.74167	0.14	0	NULL	NULL	NULL	NULL
10675	2018-01-11 08:00:00	4.46	-3.69333	2.27667	-0.41	0	NULL	NULL	NULL	NULL
10676	2018-01-11 09:00:00	4.27667	-3.68	2.05167	-0.00166667	0	NULL	NULL	NULL	NULL
10677	2018-01-11 10:00:00	3.345	0.348333	3.06833	-0.618333	0	NULL	NULL	NULL	NULL
10678	2018-01-11 11:00:00	3.86667	1.03833	2.97	-0.823333	0	NULL	NULL	NULL	NULL
10679	2018-01-11 12:00:00	4.23167	-3.21833	2.35	1.11667	0	NULL	NULL	NULL	NULL
10680	2018-01-11 13:00:00	4.49833	-3.69667	1.91833	1.66667	0	NULL	NULL	NULL	NULL
10681	2018-01-11 14:00:00	4.76167	-4.21167	1.48	1.64333	0	NULL	NULL	NULL	NULL
10682	2018-01-11 15:00:00	4.43167	-4	0.923333	1.53667	0	NULL	NULL	NULL	NULL
10683	2018-01-11 16:00:00	3.81167	-3.33167	0.786667	1.255	0	NULL	NULL	NULL	NULL
10684	2018-01-11 17:00:00	3.90937	-3.35625	-1.87812	0.228125	0	NULL	NULL	NULL	NULL
10685	2018-01-11 18:00:00	4.09667	-3.82	-1.25667	-0.0866667	0	NULL	NULL	NULL	NULL
10686	2018-01-11 19:00:00	4.10508	-4.02373	-0.125424	0.228814	0	NULL	NULL	NULL	NULL
10687	2018-01-11 20:00:00	3.74333	-3.57167	0.905	-0.391667	0	NULL	NULL	NULL	NULL
10688	2018-01-11 21:00:00	2.93667	-1.39333	1.61333	-0.143333	0	NULL	NULL	NULL	NULL
10689	2018-01-11 22:00:00	3.96	-3.175	1.72167	1.05167	0	NULL	NULL	NULL	NULL
10690	2018-01-11 23:00:00	3.77857	-2.45	2.26429	-1.75	0	NULL	NULL	NULL	NULL
10697	2018-01-12 06:00:00	4.1	-2.95	1.25	-2.55	0	NULL	NULL	NULL	NULL
10698	2018-01-12 07:00:00	3.83167	-1.45333	1.59167	-2.88333	0	NULL	NULL	NULL	NULL
10699	2018-01-12 08:00:00	3.89492	-1.14576	-0.166102	-3.64068	0	NULL	NULL	NULL	NULL
10700	2018-01-12 09:00:00	3.38333	-0.111667	-0.871667	-3.24667	0	NULL	NULL	NULL	NULL
10701	2018-01-12 10:00:00	3.83667	-0.343333	-1.25833	-3.585	0	NULL	NULL	NULL	NULL
10702	2018-01-12 11:00:00	3.58667	-0.406667	-2.12333	-2.465	0	NULL	NULL	NULL	NULL
10703	2018-01-12 12:00:00	2.69492	-0.111864	-2.64068	-0.269492	0	NULL	NULL	NULL	NULL
10704	2018-01-12 13:00:00	3.13333	-0.408333	-2.65667	-1.13	0	NULL	NULL	NULL	NULL
10705	2018-01-12 14:00:00	4.35	-1.54167	-3.90833	-0.978333	0	NULL	NULL	NULL	NULL
10706	2018-01-12 15:00:00	5.20169	-0.683051	-4.79492	-1.67797	0	NULL	NULL	NULL	NULL
10707	2018-01-12 16:00:00	6.05833	-0.915	-5.94833	-0.141667	0	NULL	NULL	NULL	NULL
10708	2018-01-12 17:00:00	5.3	-0.18	-4.555	2.27167	0	NULL	NULL	NULL	NULL
10709	2018-01-12 18:00:00	3.905	-0.495	-3.62333	1.33	0	NULL	NULL	NULL	NULL
10710	2018-01-12 19:00:00	2.98167	-0.43	-2.75667	0.955	0	NULL	NULL	NULL	NULL
10711	2018-01-12 20:00:00	3.1625	-1.51042	-1.38125	0.941667	0	NULL	NULL	NULL	NULL
10721	2018-01-13 06:00:00	2.6	0.2	-1.7	-2	0	NULL	NULL	NULL	NULL
10722	2018-01-13 07:00:00	4.78621	-0.972414	-0.181034	-4.45517	0	NULL	NULL	NULL	NULL
10723	2018-01-13 08:00:00	5.315	0.218333	-1.25833	-4.53167	0	NULL	NULL	NULL	NULL
10724	2018-01-13 09:00:00	4	0.955	-2.01167	-3.005	0	NULL	NULL	NULL	NULL
10725	2018-01-13 10:00:00	4.09833	-2.14167	-3.035	-1.44833	0	NULL	NULL	NULL	NULL
10726	2018-01-13 11:00:00	3.71	-2.43167	-1.92833	-1.49	0	NULL	NULL	NULL	NULL
10727	2018-01-13 12:00:00	4.52333	-0.788333	-2.43833	-2.78667	0	NULL	NULL	NULL	NULL
10728	2018-01-13 13:00:00	3.89333	1.095	-2.97833	1.48167	0	NULL	NULL	NULL	NULL
10729	2018-01-13 14:00:00	3.60833	-0.0466667	-1.41833	1.88667	0	NULL	NULL	NULL	NULL
10730	2018-01-13 15:00:00	4.94167	3.07333	-2.635	0.838333	0	NULL	NULL	NULL	NULL
10731	2018-01-13 16:00:00	5.33	-0.733333	-2.35167	2.85333	0	NULL	NULL	NULL	NULL
10732	2018-01-13 17:00:00	8.835	2.42833	2.12167	-7.245	0	NULL	NULL	NULL	NULL
10733	2018-01-13 18:00:00	12.6881	-9.15593	3.56441	5.75424	0	NULL	NULL	NULL	NULL
10734	2018-01-13 19:00:00	9.43833	-0.763333	-4.445	-0.488333	0	NULL	NULL	NULL	NULL
10735	2018-01-13 20:00:00	12.4817	-10.6633	0.0783333	5.14	0	NULL	NULL	NULL	NULL
10736	2018-01-13 21:00:00	12.3	-10.1163	2.28163	5.62245	0	NULL	NULL	NULL	NULL
10746	2018-01-14 07:00:00	7.58545	-6.52364	3.39091	1.44727	0	NULL	NULL	NULL	NULL
10747	2018-01-14 08:00:00	6.77167	-6.33	0.546667	1.98667	0	NULL	NULL	NULL	NULL
10748	2018-01-14 09:00:00	5.58333	-5.04333	0.148333	2.06667	0	NULL	NULL	NULL	NULL
10749	2018-01-14 10:00:00	5.08667	-4.42333	0.955	-0.908333	0	NULL	NULL	NULL	NULL
10750	2018-01-14 11:00:00	5.135	-4.53	1.70667	-0.48	0	NULL	NULL	NULL	NULL
10751	2018-01-14 12:00:00	5.33333	-4.58	2.345	-0.378333	0	NULL	NULL	NULL	NULL
10752	2018-01-14 13:00:00	5.54333	-4.76	2.46167	-0.833333	0	NULL	NULL	NULL	NULL
10753	2018-01-14 14:00:00	5.30667	-4.32333	2.36833	-0.00666667	0	NULL	NULL	NULL	NULL
10754	2018-01-14 15:00:00	5.40333	-4.93333	1.86	0.0383333	0	NULL	NULL	NULL	NULL
10755	2018-01-14 16:00:00	5.835	-5.55667	1.71	0.02	0	NULL	NULL	NULL	NULL
10756	2018-01-14 17:00:00	5.62973	-5.58378	0.351351	0.310811	0	NULL	NULL	NULL	NULL
10757	2018-01-14 18:00:00	6.195	-5.92	1.715	0.345	0	NULL	NULL	NULL	NULL
10758	2018-01-14 19:00:00	5.68136	-5.57627	1.00847	0.113559	0	NULL	NULL	NULL	NULL
10759	2018-01-14 20:00:00	5.86167	-5.615	1.53	-0.05	0	NULL	NULL	NULL	NULL
10760	2018-01-14 21:00:00	5.80333	-5.415	1.91	0.67	0	NULL	NULL	NULL	NULL
10761	2018-01-14 22:00:00	4.46167	-0.75	-2.72667	-2.12667	0	NULL	NULL	NULL	NULL
10762	2018-01-14 23:00:00	5.62143	-3.40714	-3.27143	-2.91429	0	NULL	NULL	NULL	NULL
10765	2018-01-15 02:00:00	4.62857	-0.714286	2.55714	-1.8	0	NULL	NULL	NULL	NULL
10766	2018-01-15 03:00:00	4.83	0.461667	3.745	-1.81167	0	NULL	NULL	NULL	NULL
10767	2018-01-15 04:00:00	4.58	-0.57	2.31167	-2.71333	0	NULL	NULL	NULL	NULL
