id	ACE_date	Bmag	Bx	By	Bz	flg_knd	flg_scstrm
24064	2019-07-23 06:00:00	2.31333	1.84167	-0.995	0.283333	0	0
24063	2019-07-23 05:00:00	3.225	2.17667	-1.34	-0.918333	0	0
24062	2019-07-23 04:00:00	3.15667	2.115	-0.313333	-1.88167	0	0
24061	2019-07-23 03:00:00	3.31167	2.43667	-1.90333	-0.686667	0	0
24060	2019-07-23 02:00:00	2.79167	1.80667	-1.36167	0.966667	0	0
24059	2019-07-23 01:00:00	4.06667	3.12667	-1.77833	1.27	0	0
24058	2019-07-23 00:00:00	4.45833	3.91333	-1.42333	1.01167	0	0
24057	2019-07-22 23:00:00	4.00667	3.83	-0.885	0.495	0	0
24056	2019-07-22 22:00:00	4.10333	3.99	0.376667	-0.0433333	0	0
24055	2019-07-22 21:00:00	4.585	4.37833	1.30333	-0.128333	0	0
24054	2019-07-22 20:00:00	4.50169	4.40847	0.638983	0.0711864	0	0
24053	2019-07-22 19:00:00	4.12	3.99333	0.35	0.51	0	0
24052	2019-07-22 18:00:00	4.4102	0.720408	-3.03265	-1.36939	0	0
24051	2019-07-22 17:00:00	4	3.42881	-0.627119	1.79153	0	0
24050	2019-07-22 16:00:00	1.93818	1.32545	-0.212727	0.894545	0	0
24049	2019-07-22 15:00:00	2.55833	-2.17833	0.826667	0.291667	0	0
24048	2019-07-22 14:00:00	2.445	-1.265	0.568333	-0.368333	0	0
24047	2019-07-22 13:00:00	3.255	-1.63667	2.305	1.09	0	0
24046	2019-07-22 12:00:00	5.66833	3.81333	-2	3.46667	0	0
24045	2019-07-22 11:00:00	4.9	0.398333	0.0416667	0.568333	0	0
24044	2019-07-22 10:00:00	4.21833	-0.676667	-0.808333	-0.695	0	0
24043	2019-07-22 09:00:00	6.69167	-0.375	0.79	2.33167	0	0
24042	2019-07-22 08:00:00	8.45333	2.555	-5.86	3.58	0	0
24041	2019-07-22 07:00:00	8.15167	0.998333	-6.135	-1	0	0
24040	2019-07-22 06:00:00	8.14833	3.305	-4.82	0.788333	0	0
24039	2019-07-22 05:00:00	8.33833	-1.49667	2.82	-4.98667	0	0
24038	2019-07-22 04:00:00	7.92167	-2.42167	2.69833	-6.66333	0	0
24037	2019-07-22 03:00:00	7.00167	-1.78167	-0.713333	-0.968333	0	0
24036	2019-07-22 02:00:00	9.09667	-2.395	0.49	8.39333	0	0
24035	2019-07-22 01:00:00	8.53833	-1.26667	3.445	7.135	0	0
24034	2019-07-22 00:00:00	8.05333	1.755	-4.25833	6.16667	0	0
24033	2019-07-21 23:00:00	7.41167	0.993333	-4.60833	4.90333	0	0
24032	2019-07-21 22:00:00	6.34	1.05	-4.22833	4.05333	0	0
24031	2019-07-21 21:00:00	7.26667	0.936667	-6.825	0.943333	0	0
24030	2019-07-21 20:00:00	7.115	-1.29167	-6.87	0.446667	0	0
24029	2019-07-21 19:00:00	6.835	-1.63667	-5.79333	1.42667	0	0
24028	2019-07-21 18:00:00	7.21333	-0.0833333	-6.75	1.97833	0	0
24027	2019-07-21 17:00:00	4.61667	-2.18833	-3.695	0.0233333	0	0
24026	2019-07-21 16:00:00	3.45667	-3.00167	-1.08333	-1.06667	0	0
24025	2019-07-21 15:00:00	3.66	-3.24	-0.718333	-0.945	0	0
24024	2019-07-21 14:00:00	4.09833	-3.29167	1.23167	-0.94	0	0
24023	2019-07-21 13:00:00	4.03167	-2.75333	2.445	-1.26	0	0
24022	2019-07-21 12:00:00	3.125	0.431667	-2.33	-0.876667	0	0
24021	2019-07-21 11:00:00	3.23333	1.48	-2.52333	-1.23667	0	0
24020	2019-07-21 10:00:00	3.85517	1.27586	-3.42759	-1.06552	0	0
24019	2019-07-21 09:00:00	NULL	NULL	NULL	NULL	0	0
24018	2019-07-21 08:00:00	NULL	NULL	NULL	NULL	0	0
24017	2019-07-21 07:00:00	NULL	NULL	NULL	NULL	0	0
24016	2019-07-21 06:00:00	3.81667	-2.85556	-0.338889	-1.78333	0	0
24015	2019-07-21 05:00:00	3.82	-2.095	-0.333333	-2.73333	0	0
24014	2019-07-21 04:00:00	4.225	-2.75833	0.673333	-2.475	0	0
24013	2019-07-21 03:00:00	4.66	-3.94167	1.57833	0.38	0	0
24012	2019-07-21 02:00:00	4.74833	-4.41833	1.03	1.00833	0	0
24011	2019-07-21 01:00:00	4.61695	-4.41186	-0.498305	0.784746	0	0
24010	2019-07-21 00:00:00	4.31167	-4.09333	-0.776667	0.996667	0	0
24009	2019-07-20 23:00:00	4.31833	-3.99667	-0.555	1.45667	0	0
24008	2019-07-20 22:00:00	4.4678	-4.24746	-0.511864	1.24237	0	0
24007	2019-07-20 21:00:00	4.50833	-4.37667	-0.443333	0.933333	0	0
24006	2019-07-20 20:00:00	4.51695	-4.47119	-0.350847	-0.111864	0	0
24005	2019-07-20 19:00:00	4.66	-4.58833	0.0583333	-0.62	0	0
24004	2019-07-20 18:00:00	4.35167	-3.95	0.778333	0.956667	0	0
24003	2019-07-20 17:00:00	4.0614	-3.30175	0.45614	2.25789	0	0
24002	2019-07-20 16:00:00	3.90667	-3.04833	0.553333	2.38	0	0
24001	2019-07-20 15:00:00	4.23167	-3.45833	0.415	2.37833	0	0
24000	2019-07-20 14:00:00	4.38667	-3.28667	-0.73	2.79833	0	0
23999	2019-07-20 13:00:00	4.03833	-2.55	-1.435	2.60333	0	0
23998	2019-07-20 12:00:00	4.29138	-1.75	-2.94828	2.55172	0	0
23997	2019-07-20 11:00:00	4.55	-1.45833	-3.73333	2.025	0	0
23996	2019-07-20 10:00:00	4.08667	-1.58167	-3.55167	0.881667	0	0
23995	2019-07-20 09:00:00	2.99167	-1.08	-2.715	0.325	0	0
23994	2019-07-20 08:00:00	2.995	-1.56667	-2.42333	0.775	0	0
23993	2019-07-20 07:00:00	3.01333	-1.365	-2.53333	0.686667	0	0
23992	2019-07-20 06:00:00	3.04833	-1.15	-2.77333	-0.15	0	0
23991	2019-07-20 05:00:00	3.04333	-1.41167	-2.56167	-0.416667	0	0
23990	2019-07-20 04:00:00	2.77333	-1.44333	-1.61	0.743333	0	0
23989	2019-07-20 03:00:00	2.28667	-1.44833	-1.25167	1.20833	0	0
23988	2019-07-20 02:00:00	2.44237	-1.60847	-1.63051	0.79322	0	0
23987	2019-07-20 01:00:00	2.665	-1.755	-1.955	0.438333	0	0
23986	2019-07-20 00:00:00	2.93667	-2.03833	-2.105	0.168333	0	0
23985	2019-07-19 23:00:00	3.02333	-1.88	-2.34167	-0.1	0	0
23984	2019-07-19 22:00:00	3.33	-2.12667	-2.51333	-0.15	0	0
23983	2019-07-19 21:00:00	3.13333	-1.83667	-2.495	-0.328333	0	0
23982	2019-07-19 20:00:00	2.52034	-1.35085	-1.90847	-0.51017	0	0
23981	2019-07-19 19:00:00	2.32667	-1.03	-2.02	-0.211667	0	0
23980	2019-07-19 18:00:00	2.2	-0.288333	-1.73	-0.955	0	0
23979	2019-07-19 17:00:00	2.13667	-1.485	0.64	-0.968333	0	0
23978	2019-07-19 16:00:00	2.78333	-1.76	-0.618333	-1.81667	0	0
23977	2019-07-19 15:00:00	3.50833	-2.32833	-1.705	-1.02833	0	0
23976	2019-07-19 14:00:00	3.52667	-3.09667	-0.526667	1.475	0	0
23975	2019-07-19 13:00:00	3.46	-1.985	-2.48833	1.045	0	0
23974	2019-07-19 12:00:00	3.295	-1.76167	-2.72167	0.00333333	0	0
23973	2019-07-19 11:00:00	1.68167	-1.09167	-1.14667	0.328333	0	0
23972	2019-07-19 10:00:00	2.27333	-0.89	-1.93	0.203333	0	0
23971	2019-07-19 09:00:00	2.97167	1.23167	-1.1	-1.205	0	0
23970	2019-07-19 08:00:00	3.47833	3.08167	-0.851667	-1.28	0	0
23969	2019-07-19 07:00:00	3.63333	3.37833	1.01833	-0.581667	0	0
23968	2019-07-19 06:00:00	3.07667	2.375	1.47667	-0.841667	0	0
23967	2019-07-19 05:00:00	2.44	2.30333	-0.01	-0.66	0	0
23966	2019-07-19 04:00:00	2.275	1.19167	-1.145	0.85	0	0
23965	2019-07-19 03:00:00	2.495	1.31833	-1.85333	0.855	0	0
23964	2019-07-19 02:00:00	2.065	1.3	-0.733333	0.803333	0	0
23963	2019-07-19 01:00:00	1.84667	1.25	-0.0716667	0.24	0	0
23962	2019-07-19 00:00:00	2.53333	-0.888333	-0.916667	0.483333	0	0
23961	2019-07-18 23:00:00	2.54	-0.388333	0.11	-0.541667	0	0
23960	2019-07-18 22:00:00	3.16333	-0.283333	2.52833	-1.49	0	0
23959	2019-07-18 21:00:00	3.80333	-1.62	3.19	-0.898333	0	0
23958	2019-07-18 20:00:00	4.44138	-2.25345	2.96897	0.881034	0	0
23957	2019-07-18 19:00:00	4.98	-2.75	4.01	-0.43	0	0
23956	2019-07-18 18:00:00	4.575	-2.485	2.34833	-0.748333	0	0
23955	2019-07-18 17:00:00	5.01333	-4.32	-0.35	2.46333	0	0
23954	2019-07-18 16:00:00	5.51	-5.05	1.365	1.585	0	0
23953	2019-07-18 15:00:00	6.14167	-5.25333	3.07	0.635	0	0
23952	2019-07-18 14:00:00	4.86667	-4.05667	2.295	0.106667	0	0
23951	2019-07-18 13:00:00	2.92167	-1.19167	-0.115	0.211667	0	0
23950	2019-07-18 12:00:00	3.78167	-3.55833	0.8	0.64	0	0
23949	2019-07-18 11:00:00	4.33167	-4.06833	0.633333	1.21333	0	0
23948	2019-07-18 10:00:00	4.50167	-4.26667	0.755	1.01167	0	0
23947	2019-07-18 09:00:00	2.72667	-1.46667	-0.025	-0.861667	0	0
23946	2019-07-18 08:00:00	3.275	1.065	-1.74	-0.0533333	0	0
23945	2019-07-18 07:00:00	3.475	2.03667	-2.23333	0.561667	0	0
23944	2019-07-18 06:00:00	3.14167	2.34333	-1.75167	0.635	0	0
23943	2019-07-18 05:00:00	3.04	1.85833	-2.025	0.185	0	0
23942	2019-07-18 04:00:00	4.31833	3.91833	-1.73167	0.165	0	0
23941	2019-07-18 03:00:00	4.14	3.59667	-2.02	0.196667	0	0
23940	2019-07-18 02:00:00	3.74167	3.53333	-1.02333	0.408333	0	0
23939	2019-07-18 01:00:00	3.42333	3.265	-0.9	0.445	0	0
23938	2019-07-18 00:00:00	2.80833	2.21333	0.0766667	0.308333	0	0
23937	2019-07-17 23:00:00	3.25667	-2.51167	2.00667	-0.275	0	0
23936	2019-07-17 22:00:00	3.48333	-2.535	1.93833	-1.195	0	0
23935	2019-07-17 21:00:00	3.32333	-1.90333	1.82833	-1.57667	0	0
23934	2019-07-17 20:00:00	4.29492	-2.61356	3.24746	-0.927119	0	0
23933	2019-07-17 19:00:00	4.52273	-3.275	2.92727	-0.952273	0	0
23932	2019-07-17 18:00:00	4.03833	-3.37333	1.95333	-0.965	0	0
23931	2019-07-17 17:00:00	4.095	-3.89	0.978333	-0.151667	0	0
23930	2019-07-17 16:00:00	4.37458	-4.30339	-0.476271	0.445763	0	0
23929	2019-07-17 15:00:00	4.86034	-4.61897	-0.181034	1.40172	0	0
23928	2019-07-17 14:00:00	4.645	-4.22667	0.553333	1.66167	0	0
23927	2019-07-17 13:00:00	4.275	-4.085	0.208333	1.13833	0	0
23926	2019-07-17 12:00:00	3.92373	-3.35763	1.8	-0.272881	0	0
23925	2019-07-17 11:00:00	3.87667	-2.36833	2.64167	-1.45667	0	0
23924	2019-07-17 10:00:00	3.915	-1.72	2.8	-1.905	0	0
23923	2019-07-17 09:00:00	4.68333	-3.38833	2.28667	1.35667	0	0
23922	2019-07-17 08:00:00	4.56833	-2.96	3.21333	0.34	0	0
23921	2019-07-17 07:00:00	4.34	-1.57333	2.75167	-0.611667	0	0
23920	2019-07-17 06:00:00	5.52833	-3.07667	-0.136667	1.13667	0	0
23919	2019-07-17 05:00:00	4.01333	1.37	-1.96833	-0.00333333	0	0
23918	2019-07-17 04:00:00	4.43667	-2.52167	2.8	-0.138333	0	0
23917	2019-07-17 03:00:00	5.86833	-2.52167	3.79	-1.12	0	0
23916	2019-07-17 02:00:00	4.88	-0.688333	2.355	-1.47833	0	0
23915	2019-07-17 01:00:00	4.66667	-0.13	2.71167	-2.40333	0	0
23914	2019-07-17 00:00:00	5.19	-1.57167	2.65667	-1.36667	0	0
23913	2019-07-16 23:00:00	5.17333	-4.90833	1.34333	-0.0216667	0	0
23912	2019-07-16 22:00:00	5.415	-4.46667	2.73667	-0.141667	0	0
23911	2019-07-16 21:00:00	4.88333	-2.98833	3.705	-0.0516667	0	0
23910	2019-07-16 20:00:00	3.95593	-0.481356	3.66271	-0.844068	0	0
23909	2019-07-16 19:00:00	2.79322	-2.24746	0.000000000631405	0.527119	0	0
23908	2019-07-16 18:00:00	1.99	-1.86	-0.286667	0.08	0	0
23907	2019-07-16 17:00:00	1.70833	-0.941667	-0.268333	-0.13	0	0
23906	2019-07-16 16:00:00	2.95763	-1.64576	1.42881	-0.040678	0	0
23905	2019-07-16 15:00:00	3.67333	-1.98167	2.835	-0.893333	0	0
23904	2019-07-16 14:00:00	3.54667	-2.32667	1.47833	-1.795	0	0
23903	2019-07-16 13:00:00	3.67	-1.67167	2.945	-1.20667	0	0
23902	2019-07-16 12:00:00	3.57167	-3.105	1.27667	-1.08167	0	0
23901	2019-07-16 11:00:00	3.62833	-3.28333	1.13667	-0.853333	0	0
23900	2019-07-16 10:00:00	3.58667	-2.54167	1.405	-1.83333	0	0
23899	2019-07-16 09:00:00	3.23	-2.32333	0.861667	-1.66333	0	0
23898	2019-07-16 08:00:00	3.245	-3.08167	0.551667	0.205	0	0
23897	2019-07-16 07:00:00	3.505	-3.32833	0.528333	-0.523333	0	0
23896	2019-07-16 06:00:00	4.32667	-3.61167	1.96167	-0.99	0	0
23895	2019-07-16 05:00:00	4.49333	-3.36	2.67	-1.17333	0	0
23894	2019-07-16 04:00:00	4.55333	-3.7	2.41833	-0.761667	0	0
23893	2019-07-16 03:00:00	4.97	-4.44833	2.15333	-0.166667	0	0
23892	2019-07-16 02:00:00	4.615	-3.25667	2.68167	-0.603333	0	0
23891	2019-07-16 01:00:00	4.855	-3.92	2.605	-0.551667	0	0
23890	2019-07-16 00:00:00	4.68	-3.425	2.58833	-0.728333	0	0
23889	2019-07-15 23:00:00	5.04068	-4.79153	0.825424	1.1661	0	0
23888	2019-07-15 22:00:00	5.36333	-5.17667	0.54	1.16	0	0
23887	2019-07-15 21:00:00	5.44333	-5.21333	1.22333	0.606667	0	0
23886	2019-07-15 20:00:00	5.10167	-4.64167	1.93	0.558333	0	0
23885	2019-07-15 19:00:00	5.19661	-5.12034	0.783051	-0.149153	0	0
23884	2019-07-15 18:00:00	4.575	-4.09333	-0.603333	-0.395	0	0
23883	2019-07-15 17:00:00	3.56333	0.701667	1.51167	-1.98333	0	0
23882	2019-07-15 16:00:00	3.48667	0.301667	2.32833	-2.28333	0	0
23881	2019-07-15 15:00:00	3.69667	0.025	2.10833	-2.62333	0	0
23880	2019-07-15 14:00:00	4.75	2.86333	2.34	-2.7	0	0
23879	2019-07-15 13:00:00	5.45	4.35333	2.16833	-2.22833	0	0
23878	2019-07-15 12:00:00	5.67667	3.96333	1.05667	-2.51333	0	0
23877	2019-07-15 11:00:00	6.66271	-5.30169	0.313559	2.47627	0	0
23876	2019-07-15 10:00:00	6.23559	-5.45254	1.02542	0.220339	0	0
23875	2019-07-15 09:00:00	6.46167	4.05667	1.28167	-4.125	0	0
23874	2019-07-15 08:00:00	8.545	-5.34667	3.80667	-1.725	0	0
23873	2019-07-15 07:00:00	8.025	-6.81833	3.71333	1.95	0	0
23872	2019-07-15 06:00:00	7.055	-5.855	3.665	0.568333	0	0
23871	2019-07-15 05:00:00	6.58	-4.62833	4.005	0.731667	0	0
23870	2019-07-15 04:00:00	6.05167	-4.63667	3.01333	1.15167	0	0
23869	2019-07-15 03:00:00	5.045	-4.83	0.551667	0.803333	0	0
23868	2019-07-15 02:00:00	4.95	-4.05667	1.15	0.771667	0	0
23867	2019-07-15 01:00:00	4.28333	-2.26167	3.03	-1.46167	0	0
23866	2019-07-15 00:00:00	4.35333	-3.185	0.701667	-1.64333	0	0
23865	2019-07-14 23:00:00	4.62833	-4.09167	0.1	-1.685	0	0
23864	2019-07-14 22:00:00	4.36167	-3.81167	0.473333	-0.418333	0	0
23863	2019-07-14 21:00:00	3.27833	-0.27	0.465	-1.065	0	0
23862	2019-07-14 20:00:00	2.62	0.225	0.575	-2.17833	0	0
23861	2019-07-14 19:00:00	4.64667	-3.95167	-0.403333	-1.78	0	0
23860	2019-07-14 18:00:00	4.15667	-3.68	0.881667	-1.16333	0	0
23859	2019-07-14 17:00:00	4.24667	-3.765	1.43167	-1.22	0	0
23858	2019-07-14 16:00:00	3.70169	-3.25932	1.12034	-0.859322	0	0
23857	2019-07-14 15:00:00	4.025	-3.45333	1.58833	-1.05333	0	0
23856	2019-07-14 14:00:00	4.435	-4.21833	1.08	0.19	0	0
23855	2019-07-14 13:00:00	4.66	-4.445	1.01833	0.281667	0	0
23854	2019-07-14 12:00:00	3.90847	-3.5339	-0.679661	0.301695	0	0
23853	2019-07-14 11:00:00	4.57833	-4.485	-0.326667	-0.0916667	0	0
23852	2019-07-14 10:00:00	4.88833	-4.39333	-1.02667	1.64167	0	0
23851	2019-07-14 09:00:00	4.70167	-3.99667	-1.11167	2.03167	0	0
23850	2019-07-14 08:00:00	4.59167	-4.135	-1.165	1.52167	0	0
23849	2019-07-14 07:00:00	4.265	-3.85667	-0.861667	1.21167	0	0
23848	2019-07-14 06:00:00	3.94667	-3.84167	-0.0383333	0.535	0	0
23847	2019-07-14 05:00:00	3.87	-3.02833	-1.80167	1.00167	0	0
23846	2019-07-14 04:00:00	3.77667	-3.425	0.406667	-0.131667	0	0
23845	2019-07-14 03:00:00	3.99	-3.695	0.531667	-0.0533333	0	0
23844	2019-07-14 02:00:00	4.315	-4.04833	-0.76	1.28167	0	0
23843	2019-07-14 01:00:00	4.45667	-4.15333	-0.456667	1.26667	0	0
23842	2019-07-14 00:00:00	4.96833	-4.64	1.48833	0.21	0	0
23841	2019-07-13 23:00:00	4.84167	-3.82	2.71833	-0.351667	0	0
23840	2019-07-13 22:00:00	4.69	-1.77667	3.99667	-1.03833	0	0
23839	2019-07-13 21:00:00	4.13167	-0.685	2.62167	-1.36	0	0
23838	2019-07-13 20:00:00	4.51186	-1.23559	3.5322	0.386441	0	0
23837	2019-07-13 19:00:00	4.92333	-3.96167	1.35	0.726667	0	0
23836	2019-07-13 18:00:00	5.01	-3.08833	2.88667	1.375	0	0
23835	2019-07-13 17:00:00	3.81864	0.401695	0.10339	-3.35254	0	0
23834	2019-07-13 16:00:00	4.24333	-3.20667	1.555	0.865	0	0
23833	2019-07-13 15:00:00	4.61667	-4.36333	-0.0316667	0.521667	0	0
23832	2019-07-13 14:00:00	4.945	-3.28333	-2.18833	-1.34833	0	0
23831	2019-07-13 13:00:00	3.80508	-3.24915	-0.271186	-0.942373	0	0
23830	2019-07-13 12:00:00	4.28833	-4.06167	-0.598333	-0.271667	0	0
23829	2019-07-13 11:00:00	4.59167	-3.98167	-1.66167	-0.898333	0	0
23828	2019-07-13 10:00:00	4.805	-4.55167	0.075	-1.22167	0	0
23827	2019-07-13 09:00:00	4.645	-4.24667	1.22833	0.773333	0	0
23826	2019-07-13 08:00:00	3.97	-2.80833	1.035	-0.596667	0	0
23825	2019-07-13 07:00:00	3.82833	-1.835	0.548333	-2.94	0	0
23824	2019-07-13 06:00:00	2.82667	-2.025	-0.343333	-0.015	0	0
23823	2019-07-13 05:00:00	3.78167	-2.17333	-1.00833	0.745	0	0
23822	2019-07-13 04:00:00	4.24667	-2.22833	0.328333	2.34667	0	0
23821	2019-07-13 03:00:00	5.96833	-3.98333	-2.60167	3.27	0	0
23820	2019-07-13 02:00:00	6.67667	-4.82833	3.91833	1.915	0	0
23819	2019-07-13 01:00:00	6.595	-5.00167	2.685	3.255	0	0
23818	2019-07-13 00:00:00	6.66833	-5.255	3.15667	2.34833	0	0
23817	2019-07-12 23:00:00	6.525	-4.96667	3.14667	2.48167	0	0
23816	2019-07-12 22:00:00	6.59167	-5.74667	2.32	2.07667	0	0
23815	2019-07-12 21:00:00	6.3	-5.05	3.43167	-0.115	0	0
23814	2019-07-12 20:00:00	5.71833	-4.25667	3.64333	-0.483333	0	0
23813	2019-07-12 19:00:00	5.395	-4.35333	3.025	-0.718333	0	0
23812	2019-07-12 18:00:00	5.08333	-4.135	2.38833	-0.665	0	0
23811	2019-07-12 17:00:00	5.135	-4.65833	1.955	0.341667	0	0
23810	2019-07-12 16:00:00	4.79	-3.62833	2.55833	0.101667	0	0
23809	2019-07-12 15:00:00	4.68667	-2.83333	3.52	0.373333	0	0
23808	2019-07-12 14:00:00	4.79661	-3.3322	2.77627	0.416949	0	0
23807	2019-07-12 13:00:00	5.27241	-2.89138	2.4431	2.26724	0	0
23806	2019-07-12 12:00:00	5.74237	-4.27458	3.16949	2.05932	0	0
23805	2019-07-12 11:00:00	6.13559	-4.60339	3.82203	-0.237288	0	0
23804	2019-07-12 10:00:00	5.815	-3.58833	3.74333	-2.3	0	0
23803	2019-07-12 09:00:00	5.58167	-2.14333	4.29	-2.76667	0	0
23802	2019-07-12 08:00:00	5.62667	-1.61667	3.74167	-3.56	0	0
23801	2019-07-12 07:00:00	5.24068	-0.477966	2.2322	-3.68983	0	0
23800	2019-07-12 06:00:00	4.32833	-1.47667	1.77333	-2.54	0	0
23799	2019-07-12 05:00:00	4.07833	-2.32833	0.833333	-2.505	0	0
23798	2019-07-12 04:00:00	3.77	-2.95167	0.841667	-0.83	0	0
23797	2019-07-12 03:00:00	3.75833	-3.16333	1.38667	-0.846667	0	0
23796	2019-07-12 02:00:00	4.04667	-3.47	1.94667	-0.256667	0	0
23795	2019-07-12 01:00:00	3.99333	-3.85	0.94	0.146667	0	0
23794	2019-07-12 00:00:00	4.15667	-4.1	0.515	-0.153333	0	0
23793	2019-07-11 23:00:00	4.37	-4.17	1.07833	-0.3	0	0
23792	2019-07-11 22:00:00	4.24333	-4.21667	0.0383333	-0.271667	0	0
23791	2019-07-11 21:00:00	4.44667	-4.38667	0.02	-0.151667	0	0
23790	2019-07-11 20:00:00	4.295	-4.2	0.508333	-0.646667	0	0
23789	2019-07-11 19:00:00	4.63833	-3.96833	1.85667	0.115	0	0
23788	2019-07-11 18:00:00	4.69833	-2.27167	3.815	-0.21	0	0
23787	2019-07-11 17:00:00	4.69831	-2.44576	3.71356	0.0355932	0	0
23786	2019-07-11 16:00:00	4.78305	-4.4678	1.5	0.311864	0	0
23785	2019-07-11 15:00:00	4.585	-4.545	0.05	-0.0433333	0	0
23784	2019-07-11 14:00:00	4.71167	-4.205	1.96833	-0.308333	0	0
23783	2019-07-11 13:00:00	4.645	-3.34667	2.785	-1.16667	0	0
23782	2019-07-11 12:00:00	4.52167	-3.70333	2.15833	-0.621667	0	0
23781	2019-07-11 11:00:00	4.74167	-3.16667	2.54833	-1.37167	0	0
23780	2019-07-11 10:00:00	4.72167	-1.95667	3.6	0.148333	0	0
23779	2019-07-11 09:00:00	5.31667	-2.975	3.64	0.0433333	0	0
23778	2019-07-11 08:00:00	5.99833	-4.06167	3.845	0.821667	0	0
23777	2019-07-11 07:00:00	6.375	-1.34167	4.26167	-2.85167	0	0
23776	2019-07-11 06:00:00	5.14333	-0.565	3.59833	-2.54333	0	0
23775	2019-07-11 05:00:00	4.42667	-2.315	2.59667	0.943333	0	0
23774	2019-07-11 04:00:00	4.44167	-2.84833	1.43333	-1.31333	0	0
23773	2019-07-11 03:00:00	4.32667	-2.295	1.695	-1.05	0	0
23772	2019-07-11 02:00:00	5.09667	-2.00333	2.845	1.945	0	0
23771	2019-07-11 01:00:00	5.24	-2.72333	2.64167	2.245	0	0
23770	2019-07-11 00:00:00	5.21333	-2.64667	3.83167	1.13833	0	0
23769	2019-07-10 23:00:00	5.45167	-0.358333	4.46	-2.285	0	0
23768	2019-07-10 22:00:00	5.95	-4.02167	3.88833	-1.125	0	0
23767	2019-07-10 21:00:00	4.505	-3.11333	1.82	0.798333	0	0
23766	2019-07-10 20:00:00	4.62167	-1.04833	4.20833	-0.198333	0	0
23765	2019-07-10 19:00:00	4.32857	-0.738775	1.45714	2.62245	0	0
23764	2019-07-10 18:00:00	4.14833	-2.565	1.525	1.81833	0	0
23763	2019-07-10 17:00:00	4.54828	-3.29828	0.777586	1.40517	0	0
23762	2019-07-10 16:00:00	5.32203	-2.7661	2.86271	-0.640678	0	0
23761	2019-07-10 15:00:00	5.72	-3.375	4.19667	1.12833	0	0
23760	2019-07-10 14:00:00	5.41667	-2.69667	3.91667	0.16	0	0
23759	2019-07-10 13:00:00	5.16949	-3.29661	3.34237	-1.27627	0	0
23758	2019-07-10 12:00:00	4.98	-2.22	2.89333	-2.44667	0	0
23757	2019-07-10 11:00:00	4.265	-0.521667	2.96667	-2.53833	0	0
23756	2019-07-10 10:00:00	4.86667	-2.23167	2.88667	-3.01833	0	0
23755	2019-07-10 09:00:00	4.78667	-1.525	3.04	-2.845	0	0
23754	2019-07-10 08:00:00	5.19	-0.478333	2.865	-3.74333	0	0
23753	2019-07-10 07:00:00	6.77	-4.18	2.965	-3.35667	0	0
23752	2019-07-10 06:00:00	9.205	-5.85333	-0.355	-3.51667	0	0
23751	2019-07-10 05:00:00	8.15	-3.73333	1.45	-2.795	0	0
23750	2019-07-10 04:00:00	7.09	-3.47333	-0.468333	-1.17	0	0
23749	2019-07-10 03:00:00	8.37333	-4.345	3.67	-4.16833	0	0
23748	2019-07-10 02:00:00	7.98333	-5.27833	4.125	1.48833	0	0
23747	2019-07-10 01:00:00	8.35667	-6.93667	0.503333	4.44833	0	0
23746	2019-07-10 00:00:00	6.26667	-4.02667	2.615	2.29167	0	0
23745	2019-07-09 23:00:00	7.255	-6.02167	0.513333	3.635	0	0
23744	2019-07-09 22:00:00	6.10333	-5.34167	1.80333	0.965	0	0
23743	2019-07-09 21:00:00	6.78667	-4.30167	3.76833	1.57333	0	0
23742	2019-07-09 20:00:00	8.21833	-4.35333	1.40833	1.255	0	0
23741	2019-07-09 19:00:00	8.26897	-3.38621	4.66724	-0.337931	0	0
23740	2019-07-09 18:00:00	12.2717	0.456667	7.55167	-8.87833	0	0
23739	2019-07-09 17:00:00	10.455	-3.41167	7.22333	0.715	0	0
23738	2019-07-09 16:00:00	10.9293	-7.60172	0.284483	6.55172	0	0
23737	2019-07-09 15:00:00	9.22167	-6.075	0.0183333	4.83667	0	0
23736	2019-07-09 14:00:00	7.52667	-1.72667	5.23833	-3.34667	0	0
23735	2019-07-09 13:00:00	7.47333	-4.545	5.285	1.01833	0	0
23734	2019-07-09 12:00:00	6.6	-0.0933333	5.155	-3.15833	0	0
23733	2019-07-09 11:00:00	6.10333	-0.0833333	1.34667	-2.61167	0	0
23732	2019-07-09 10:00:00	4.17833	1.79	0.751667	-2.42167	0	0
23731	2019-07-09 09:00:00	3.43	1.58833	2.22833	-1.24	0	0
23730	2019-07-09 08:00:00	3.975	2.50167	0.433333	-2.81167	0	0
23729	2019-07-09 07:00:00	5.55	-1.86667	1.53833	-3.76833	0	0
23728	2019-07-09 06:00:00	4.96167	-0.85	1.11	-4.01	0	0
23727	2019-07-09 05:00:00	4.51	3.305	1.28	1.17833	0	0
23726	2019-07-09 04:00:00	6.85833	6.1	0.856667	-2.385	0	0
23725	2019-07-09 03:00:00	7.58667	6.31833	-1.62667	-2.89333	0	0
23724	2019-07-09 02:00:00	8.58833	4.77333	-0.025	-5.02333	0	0
23723	2019-07-09 01:00:00	8.97333	-1.645	6.34167	-4.48833	0	0
23722	2019-07-09 00:00:00	9.52	-1.01833	6.57667	-4.52833	0	0
23721	2019-07-08 23:00:00	12.27	-1.45167	7.475	1.20667	0	0
